date,total_asset,cash,market_value,benchmark,positions,daily_return
2023-04-17,218985.1579924798,267.15799247979635,218718.0,101.28887999257918,5,-0.0007757061323915293
2023-04-18,221411.1579924798,267.15799247979635,221144.0,101.59767415746795,5,0.011078376371440157
2023-04-19,219984.1579924798,267.15799247979635,219717.0,100.68300875364329,5,-0.006445022974174042
2023-04-20,219274.1579924798,267.15799247979635,219007.0,100.4013103613258,5,-0.003227505137093911
2023-04-21,214993.0357748098,129.03577480979857,214864.0,98.43747711505696,5,-0.0195240618268242
2023-04-24,214728.0357748098,129.03577480979857,214599.0,97.21865556146835,5,-0.001232598065537216
2023-04-25,211481.0357748098,129.03577480979857,211352.0,96.73117576124474,5,-0.01512145346220739
2023-04-26,213706.0357748098,129.03577480979857,213577.0,96.64720327687975,5,0.01052103793537884
2023-04-27,215465.0357748098,129.03577480979857,215336.0,97.3597488636863,5,0.008230932709142325
2023-04-28,217173.58700625983,263.58700625981965,216910.0,98.35252820645515,5,0.007929598532337767
2023-05-04,218133.58700625983,263.58700625981965,217870.0,98.3808445093224,5,0.004420427056685883
2023-05-05,216687.58700625983,263.58700625981965,216424.0,98.05447470817121,5,-0.00662896539613822
2023-05-08,222243.58700625983,263.58700625981965,221980.0,99.17199224719155,5,0.025640601184226952
2023-05-09,223233.58700625983,263.58700625981965,222970.0,98.32299137329187,5,0.0044545717306665455
2023-05-10,219632.00355318983,9439.003553189832,210193.0,97.5660184837108,5,-0.016133698792238693
2023-05-11,220646.00355318983,9439.003553189832,211207.0,97.41442862094722,5,0.004616813504387363
2023-05-12,218019.00355318983,9439.003553189832,208580.0,96.12310756777606,5,-0.011905948703787583
2023-05-15,220917.00355318983,9439.003553189832,211478.0,97.61532790766933,5,0.01329241925139324
2023-05-16,222288.00355318983,9439.003553189832,212849.0,97.11051657724248,5,0.006205950551334105
2023-05-17,226151.77901895985,1192.7790189598368,224959.0,96.6699051403854,5,0.017381844292130078
2023-05-18,227531.77901895985,1192.7790189598368,226339.0,96.57006576217235,5,0.0061020965918836545
2023-05-19,228851.77901895985,1192.7790189598368,227659.0,96.28861147591405,5,0.005801387418018722
2023-05-22,231939.77901895985,1192.7790189598368,230747.0,96.89375039667235,5,0.013493449835686677
2023-05-23,230009.77901895985,1192.7790189598368,228817.0,95.52333898032018,5,-0.008321125458355394
2023-05-24,230731.69426821984,112.69426821983689,230619.0,94.20272520004492,5,0.003138628506749175
2023-05-25,231352.69426821984,112.69426821983689,231240.0,93.99303809519161,5,0.002691437784347439
2023-05-26,232997.69426821984,112.69426821983689,232885.0,94.00402286785562,5,0.007110355923034328
2023-05-29,231613.69426821984,112.69426821983689,231501.0,93.5887984611554,5,-0.00593997294413906
2023-05-30,231417.41426821984,183.41426821983688,231234.0,93.68180286971082,5,-0.0008474455736313669
2023-05-31,228878.96973684983,14442.969736849831,214436.0,92.72466301158528,4,-0.010969116301800308
2023-06-01,227654.96973684983,14442.969736849831,213212.0,92.92800335889937,4,-0.005347804568533676
2023-06-02,229079.96973684983,14442.969736849831,214637.0,94.26961026026588,4,0.006259472400919508
2023-06-05,228720.96973684983,14442.969736849831,214278.0,93.84047180819123,4,-0.0015671383247186643
2023-06-06,225950.96973684983,14442.969736849831,211508.0,92.95949304053624,4,-0.012110826581344769
2023-06-07,226582.11403141986,13502.11403141985,213080.0,92.50008543712073,4,0.0027932798664465075
2023-06-08,227533.11403141986,13502.11403141985,214031.0,93.25315262975458,4,0.004197153884212268
2023-06-09,226258.11403141986,13502.11403141985,212756.0,93.65617173349476,4,-0.005603579968689432
2023-06-12,230833.11403141986,13502.11403141985,217331.0,93.84486571725684,4,0.0202202693131468
2023-06-13,232355.11403141986,13502.11403141985,218853.0,94.34479492649966,4,0.006593508069179466
2023-06-14,232729.89669764985,2512.8966976498414,230217.0,94.32306948723081,5,0.0016129736063366096
2023-06-15,231835.89669764985,2512.8966976498414,229323.0,95.82383353919612,5,-0.0038413629391218507
2023-06-16,232328.29669764984,3247.2966976498415,229081.0,96.74777497327038,5,0.0021239161278037155
2023-06-19,232085.29669764984,3247.2966976498415,228838.0,95.95589491722365,5,-0.0010459337216087716
2023-06-20,232994.29669764984,3247.2966976498415,229747.0,95.79307617573683,5,0.003916663454920144
2023-06-21,232058.69693190983,665.6969319098416,231393.0,94.32331359329001,5,-0.00401554792971659
2023-06-26,226552.69693190983,665.6969319098416,225887.0,92.99708537365315,5,-0.023726755656201748
2023-06-27,233553.69693190983,665.6969319098416,232888.0,93.86927632317689,5,0.030902302620145594
2023-06-28,235263.69693190983,665.6969319098416,234598.0,93.75625521776702,5,0.007321656743025207
2023-06-29,236009.69693190983,665.6969319098416,235344.0,93.29343012952268,5,0.0031709099607319935
2023-06-30,239176.52305604986,189.52305604986736,238987.0,93.79653271753511,5,0.013418203426843522
2023-07-03,237387.52305604986,189.52305604986736,237198.0,95.02755957408375,5,-0.007479831118628488
2023-07-04,238298.52305604986,189.52305604986736,238109.0,95.17719658837372,5,0.0038376069149383962
2023-07-05,236141.52305604986,189.52305604986736,235952.0,94.4399962895879,5,-0.009051671711337694
2023-07-06,235878.52305604986,189.52305604986736,235689.0,93.80385589931115,5,-0.0011137388994377773
2023-07-07,232685.7961179599,1840.796117959886,230845.0,93.38765506837412,5,-0.013535471126090215
2023-07-10,236396.7961179599,1840.796117959886,234556.0,93.84242465666482,5,0.015948545471674125
2023-07-11,239370.7961179599,1840.796117959886,237530.0,94.45659550161353,5,0.01258054275200915
2023-07-12,235671.7961179599,1840.796117959886,233831.0,93.82069921739597,5,-0.015453012898771323
2023-07-13,239282.7961179599,1840.796117959886,237442.0,95.16279433088089,5,0.015322155894261558
2023-07-14,242135.7695282399,1129.7695282399,241006.0,95.17939354290652,5,0.01192301935854001
2023-07-17,242491.7695282399,1129.7695282399,241362.0,94.39996289587901,5,0.0014702495244449665
2023-07-18,245028.7695282399,1129.7695282399,243899.0,94.10142118547667,5,0.010462210758475088
2023-07-19,244534.7695282399,1129.7695282399,243405.0,94.00207001938202,5,-0.002016089787950648
