date,total_asset,cash,market_value,benchmark,positions,daily_return
2025-01-23,156217.123004459,4893.123004458987,151324.0,92.85159816236958,5,0.00626754804735552
2025-01-24,156968.123004459,4893.123004458987,152075.0,93.56243500676175,5,0.0048074115407859
2025-01-27,157705.123004459,4893.123004458987,152812.0,93.17723564534319,5,0.004695220825052804
2025-02-05,155215.141965979,10072.141965978997,145143.0,92.64020231510186,5,-0.015788840533795367
2025-02-06,157880.141965979,10072.141965978997,147808.0,93.80580874778474,5,0.017169716602676077
2025-02-07,160709.141965979,10072.141965978997,150637.0,95.02316566501814,5,0.01791865629693712
2025-02-10,160800.141965979,10072.141965978997,150728.0,95.22723833050985,5,0.0005662403450530373
2025-02-11,160034.141965979,10072.141965978997,149962.0,94.78980027242237,5,-0.004763677386317666
2025-02-12,159829.039001679,1120.0390016789934,158709.0,95.68615772180698,5,-0.0012816200454501825
2025-02-13,157038.039001679,1120.0390016789934,155918.0,95.32683360266368,5,-0.017462408692644926
2025-02-14,157536.039001679,1120.0390016789934,156416.0,96.15362082517613,5,0.00317120618141864
2025-02-17,160275.039001679,1120.0390016789934,159155.0,96.35842580884542,5,0.017386497828416392
2025-02-18,156950.039001679,1120.0390016789934,155830.0,95.51333063189296,5,-0.020745588462874553
2025-02-19,161422.34938394898,291.34938394899564,161131.0,96.18169302198419,5,0.02849512119090436
2025-02-20,163672.34938394898,291.34938394899564,163381.0,95.90682959932431,5,0.013938590341342927
2025-02-21,165061.34938394898,291.34938394899564,164770.0,97.1161310166041,5,0.008486467049737545
2025-02-24,164625.34938394898,291.34938394899564,164334.0,96.90327053298117,5,-0.002641442116081416
2025-02-25,165082.34938394898,291.34938394899564,164791.0,95.82749513008413,5,0.0027760001829011394
2025-02-26,165429.599076839,90.59907683899291,165339.0,96.66453480708299,5,0.0021034937665103115
2025-02-27,166274.599076839,90.59907683899291,166184.0,96.86421356350907,5,0.005107913001756836
2025-02-28,161208.599076839,90.59907683899291,161118.0,94.95847755932998,5,-0.03046767232112757
2025-03-03,163518.599076839,90.59907683899291,163428.0,94.91990880197628,5,0.014329260431690471
2025-03-04,165785.599076839,90.59907683899291,165695.0,94.84057433273608,5,0.013863866329570929
2025-03-05,167005.055398919,2396.0553989189993,164609.0,95.26409834544913,5,0.00735562273726087
2025-03-06,168552.055398919,2396.0553989189993,166156.0,96.57421556517876,5,0.009263192639915818
2025-03-07,168380.055398919,2396.0553989189993,165984.0,96.27567385477643,5,-0.0010204562595983457
